Data,IBOV,ICON,IEEX,IFNC,IGCX,IMAT,INDX,UTIL
2015-07-31,50864.00,2826.00,29605.00,5147.00,8090.00,1317.00,13160.00,2784.00
2015-08-03,50138.00,2781.00,29736.00,5119.00,8003.00,1306.00,13072.00,2791.00
2015-08-04,50058.00,2786.00,29557.00,5043.00,7986.00,1336.00,13171.00,2785.00
2015-08-05,50287.00,2808.00,29048.00,5024.00,8002.00,1372.00,13303.00,2729.00
2015-08-06,50011.00,2772.00,28677.00,4955.00,7911.00,1380.00,13239.00,2680.00
2015-08-07,48577.00,2725.00,28233.00,4849.00,7743.00,1338.00,13003.00,2639.00
2015-08-10,49353.00,2743.00,28019.00,4943.00,7839.00,1342.00,13051.00,2628.00
2015-08-11,49072.00,2739.00,28200.00,4933.00,7807.00,1318.00,13016.00,2637.00
2015-08-12,48388.00,2702.00,28026.00,4819.00,7721.00,1311.00,12835.00,2630.00
2015-08-13,48009.00,2728.00,27984.00,4773.00,7715.00,1308.00,12874.00,2613.00
2015-08-14,47508.00,2702.00,27810.00,4738.00,7641.00,1296.00,12747.00,2600.00
2015-08-17,47217.00,2694.00,27669.00,4705.00,7614.00,1300.00,12665.00,2594.00
2015-08-18,47450.00,2713.00,27720.00,4777.00,7656.00,1287.00,12724.00,2616.00
2015-08-19,46588.00,2664.00,27228.00,4673.00,7545.00,1281.00,12572.00,2577.00
2015-08-20,46649.00,2676.00,27285.00,4662.00,7514.00,1268.00,12565.00,2571.00
2015-08-21,45719.00,2613.00,26458.00,4616.00,7378.00,1241.00,12316.00,2500.00
2015-08-24,44336.00,2569.00,25364.00,4523.00,7180.00,1175.00,12063.00,2397.00
2015-08-25,44544.00,2582.00,25578.00,4522.00,7193.00,1174.00,12125.00,2416.00
2015-08-26,46038.00,2639.00,25954.00,4713.00,7402.00,1217.00,12447.00,2456.00
2015-08-27,47715.00,2687.00,26536.00,4848.00,7608.00,1280.00,12693.00,2516.00
2015-08-28,47153.00,2678.00,26156.00,4740.00,7523.00,1274.00,12667.00,2475.00
2015-08-31,46625.00,2656.00,25839.00,4592.00,7416.00,1303.00,12682.00,2438.00
2015-09-01,45477.00,2616.00,25106.00,4481.00,7263.00,1302.00,12558.00,2367.00
2015-09-02,46463.00,2656.00,25185.00,4522.00,7377.00,1377.00,12957.00,2370.00
2015-09-03,47365.00,2697.00,25743.00,4632.00,7516.00,1395.00,13133.00,2419.00
2015-09-04,46497.00,2692.00,25239.00,4476.00,7394.00,1415.00,13234.00,2357.00
2015-09-08,46762.00,2689.00,25065.00,4487.00,7412.00,1441.00,13252.00,2345.00
2015-09-09,46657.00,2674.00,25350.00,4530.00,7406.00,1418.00,13078.00,2376.00
2015-09-10,46503.00,2676.00,25464.00,4464.00,7392.00,1460.00,13140.00,2380.00
2015-09-11,46400.00,2678.00,25620.00,4491.00,7423.00,1468.00,13195.00,2418.00
2015-09-14,47281.00,2706.00,26111.00,4671.00,7578.00,1448.00,13207.00,2481.00
2015-09-15,47364.00,2697.00,26393.00,4734.00,7588.00,1441.00,13234.00,2486.00
2015-09-16,48553.00,2734.00,27118.00,4863.00,7734.00,1449.00,13353.00,2560.00
2015-09-17,48551.00,2755.00,27118.00,4826.00,7751.00,1460.00,13451.00,2569.00
2015-09-18,47264.00,2692.00,26350.00,4641.00,7543.00,1461.00,13298.00,2477.00
2015-09-21,46590.00,2665.00,26186.00,4544.00,7454.00,1461.00,13239.00,2465.00
2015-09-22,46264.00,2641.00,25935.00,4551.00,7423.00,1455.00,13274.00,2443.00
2015-09-23,45340.00,2634.00,25629.00,4424.00,7314.00,1427.00,13213.00,2410.00
2015-09-24,45291.00,2631.00,25539.00,4441.00,7292.00,1414.00,13151.00,2388.00
2015-09-25,44831.00,2638.00,25274.00,4362.00,7240.00,1403.00,13194.00,2380.00
2015-09-28,43956.00,2617.00,24945.00,4286.00,7132.00,1369.00,13131.00,2351.00
2015-09-29,44131.00,2628.00,25151.00,4300.00,7157.00,1363.00,13150.00,2378.00
2015-09-30,45059.00,2661.00,25775.00,4388.00,7282.00,1367.00,13240.00,2439.00
2015-10-01,45313.00,2662.00,25331.00,4435.00,7308.00,1395.00,13273.00,2404.00
2015-10-02,47033.00,2742.00,25951.00,4625.00,7550.00,1405.00,13481.00,2477.00
2015-10-05,47598.00,2765.00,26234.00,4688.00,7615.00,1434.00,13636.00,2492.00
2015-10-06,47735.00,2740.00,26148.00,4725.00,7604.00,1429.00,13461.00,2472.00
2015-10-07,48914.00,2747.00,26524.00,4867.00,7738.00,1483.00,13499.00,2496.00
2015-10-08,49106.00,2744.00,26661.00,4876.00,7747.00,1471.00,13377.00,2513.00
2015-10-09,49338.00,2752.00,26902.00,4913.00,7789.00,1470.00,13374.00,2524.00
2015-10-13,47362.00,2671.00,26895.00,4704.00,7586.00,1445.00,13132.00,2530.00
2015-10-14,46710.00,2629.00,26493.00,4627.00,7484.00,1444.00,12951.00,2488.00
2015-10-15,47161.00,2692.00,26957.00,4627.00,7555.00,1452.00,13179.00,2520.00
2015-10-16,47236.00,2718.00,26557.00,4605.00,7591.00,1482.00,13371.00,2497.00
2015-10-19,47447.00,2726.00,26683.00,4668.00,7630.00,1473.00,13359.00,2520.00
2015-10-20,47076.00,2742.00,26845.00,4586.00,7579.00,1426.00,13310.00,2550.00
2015-10-21,47025.00,2749.00,26590.00,4582.00,7583.00,1437.00,13378.00,2508.00
2015-10-22,47772.00,2775.00,27079.00,4665.00,7695.00,1451.00,13518.00,2555.00
2015-10-23,47596.00,2763.00,26745.00,4639.00,7664.00,1448.00,13498.00,2524.00
2015-10-26,47209.00,2748.00,26453.00,4613.00,7609.00,1439.00,13445.00,2491.00
2015-10-27,47042.00,2768.00,26610.00,4602.00,7622.00,1434.00,13583.00,2500.00
2015-10-28,46740.00,2748.00,26409.00,4582.00,7559.00,1410.00,13479.00,2481.00
2015-10-29,45628.00,2663.00,26094.00,4453.00,7383.00,1371.00,13142.00,2462.00
2015-10-30,45868.00,2621.00,26711.00,4458.00,7357.00,1381.00,12881.00,2506.00
2015-11-03,48053.00,2686.00,27409.00,4711.00,7615.00,1418.00,13088.00,2605.00
2015-11-04,47710.00,2681.00,27759.00,4694.00,7592.00,1414.00,13048.00,2651.00
2015-11-05,48046.00,2707.00,27855.00,4787.00,7681.00,1403.00,13136.00,2676.00
2015-11-06,46918.00,2638.00,27235.00,4697.00,7527.00,1389.00,12912.00,2614.00
2015-11-09,46194.00,2614.00,26890.00,4603.00,7438.00,1377.00,12801.00,2577.00
2015-11-10,46206.00,2586.00,27211.00,4630.00,7432.00,1394.00,12736.00,2604.00
2015-11-11,47065.00,2659.00,27404.00,4705.00,7561.00,1414.00,12993.00,2639.00
2015-11-12,46883.00,2650.00,27148.00,4707.00,7541.00,1424.00,12949.00,2622.00
2015-11-13,46517.00,2650.00,27016.00,4633.00,7510.00,1426.00,12999.00,2622.00
2015-11-16,46846.00,2643.00,26697.00,4687.00,7521.00,1415.00,12991.00,2608.00
2015-11-17,47247.00,2675.00,26631.00,4760.00,7589.00,1412.00,13062.00,2598.00
2015-11-18,47435.00,2671.00,26743.00,4782.00,7601.00,1431.00,13068.00,2622.00
2015-11-19,48138.00,2698.00,26873.00,4886.00,7702.00,1449.00,13222.00,2642.00
2015-11-23,48150.00,2709.00,26809.00,4883.00,7709.00,1441.00,13236.00,2650.00
2015-11-24,48284.00,2688.00,26678.00,4881.00,7693.00,1451.00,13208.00,2637.00
2015-11-25,46866.00,2657.00,26164.00,4698.00,7541.00,1467.00,13200.00,2575.00
2015-11-26,47145.00,2631.00,26473.00,4776.00,7569.00,1474.00,13202.00,2600.00
2015-11-27,45872.00,2579.00,25714.00,4635.00,7393.00,1454.00,13079.00,2523.00
2015-11-30,45120.00,2519.00,25242.00,4530.00,7230.00,1435.00,12884.00,2487.00
2015-12-01,45046.00,2528.00,25004.00,4569.00,7247.00,1395.00,12805.00,2455.00
2015-12-02,44914.00,2539.00,25063.00,4521.00,7241.00,1395.00,12845.00,2463.00
2015-12-03,46393.00,2607.00,25265.00,4746.00,7459.00,1408.00,13056.00,2498.00
2015-12-04,45360.00,2571.00,24664.00,4652.00,7320.00,1391.00,12900.00,2443.00
2015-12-07,45222.00,2593.00,24622.00,4654.00,7337.00,1385.00,12994.00,2437.00
2015-12-08,44443.00,2556.00,24395.00,4577.00,7221.00,1336.00,12738.00,2417.00
2015-12-09,46108.00,2612.00,25019.00,4816.00,7435.00,1325.00,12797.00,2490.00
2015-12-10,45630.00,2587.00,24745.00,4721.00,7361.00,1344.00,12810.00,2454.00
2015-12-11,45262.00,2588.00,24758.00,4702.00,7329.00,1324.00,12809.00,2449.00
2015-12-14,44747.00,2559.00,24431.00,4611.00,7236.00,1323.00,12681.00,2406.00
2015-12-15,44872.00,2535.00,24497.00,4605.00,7219.00,1330.00,12579.00,2420.00
2015-12-16,45015.00,2536.00,24759.00,4610.00,7239.00,1336.00,12632.00,2440.00
2015-12-17,45261.00,2569.00,24868.00,4673.00,7306.00,1316.00,12693.00,2462.00
2015-12-18,43910.00,2509.00,24063.00,4448.00,7092.00,1325.00,12563.00,2392.00
2015-12-21,43199.00,2511.00,23847.00,4351.00,7016.00,1311.00,12568.00,2373.00
2015-12-22,43469.00,2512.00,23903.00,4361.00,7043.00,1333.00,12674.00,2381.00
2015-12-23,44014.00,2531.00,24188.00,4384.00,7116.00,1362.00,12789.00,2434.00
2015-12-28,43764.00,2539.00,24434.00,4373.00,7097.00,1353.00,12756.00,2444.00
2015-12-29,43653.00,2532.00,24454.00,4364.00,7062.00,1340.00,12666.00,2435.00
2015-12-30,43349.00,2494.00,24803.00,4325.00,7014.00,1351.00,12590.00,2449.00
2016-01-04,42141.00,2428.00,23712.00,4164.00,6792.00,1308.00,12246.00,2352.00
2016-01-05,42419.00,2438.00,23717.00,4254.00,6862.00,1288.00,12258.00,2366.00
2016-01-06,41773.00,2404.00,23602.00,4243.00,6792.00,1266.00,12046.00,2338.00
2016-01-07,40694.00,2367.00,22853.00,4153.00,6628.00,1206.00,11764.00,2247.00
2016-01-08,40612.00,2372.00,22660.00,4162.00,6625.00,1193.00,11861.00,2242.00
2016-01-11,39950.00,2350.00,22540.00,4075.00,6523.00,1160.00,11704.00,2243.00
2016-01-12,39513.00,2324.00,22488.00,4076.00,6497.00,1138.00,11666.00,2255.00
2016-01-13,38944.00,2301.00,22236.00,4037.00,6423.00,1110.00,11502.00,2242.00
2016-01-14,39500.00,2307.00,22016.00,4103.00,6471.00,1113.00,11430.00,2218.00
2016-01-15,38569.00,2271.00,21670.00,4011.00,6354.00,1103.00,11216.00,2178.00
2016-01-18,37937.00,2237.00,21363.00,3974.00,6280.00,1084.00,11096.00,2181.00
2016-01-19,38057.00,2253.00,21184.00,3969.00,6295.00,1089.00,11184.00,2170.00
2016-01-20,37645.00,2228.00,20873.00,3942.00,6237.00,1073.00,11069.00,2150.00
2016-01-21,37717.00,2230.00,20920.00,3911.00,6244.00,1088.00,11164.00,2157.00
2016-01-22,38031.00,2244.00,21424.00,3944.00,6292.00,1079.00,11277.00,2217.00
2016-01-26,37497.00,2207.00,21351.00,3911.00,6194.00,1055.00,11021.00,2202.00
2016-01-27,38376.00,2235.00,22168.00,3958.00,6290.00,1079.00,11198.00,2290.00
2016-01-28,38630.00,2256.00,22862.00,4005.00,6341.00,1072.00,11214.00,2358.00
2016-01-29,40405.00,2376.00,24033.00,4151.00,6627.00,1117.00,11780.00,2477.00
2016-02-01,40570.00,2401.00,24781.00,4202.00,6678.00,1093.00,11760.00,2530.00
2016-02-02,38596.00,2340.00,23615.00,3956.00,6412.00,1046.00,11443.00,2415.00
2016-02-03,39588.00,2378.00,23817.00,4097.00,6546.00,1060.00,11590.00,2438.00
2016-02-04,40821.00,2427.00,24095.00,4201.00,6704.00,1115.00,11825.00,2484.00
2016-02-05,40592.00,2414.00,24439.00,4157.00,6684.00,1119.00,11840.00,2516.00
2016-02-10,40376.00,2391.00,24593.00,4157.00,6661.00,1111.00,11772.00,2537.00
2016-02-11,39318.00,2348.00,23988.00,4026.00,6492.00,1076.00,11528.00,2478.00
2016-02-12,39808.00,2373.00,23786.00,4053.00,6550.00,1079.00,11595.00,2459.00
2016-02-15,40092.00,2387.00,23824.00,4084.00,6601.00,1089.00,11647.00,2474.00
2016-02-16,40947.00,2429.00,24366.00,4156.00,6736.00,1150.00,11939.00,2514.00
2016-02-17,41630.00,2467.00,25076.00,4201.00,6813.00,1164.00,12053.00,2568.00
2016-02-18,41477.00,2478.00,25062.00,4158.00,6816.00,1167.00,12149.00,2574.00
2016-02-19,41543.00,2481.00,24800.00,4191.00,6836.00,1182.00,12179.00,2554.00
2016-02-22,43234.00,2550.00,25342.00,4355.00,7056.00,1219.00,12504.00,2621.00
2016-02-23,42520.00,2509.00,24904.00,4307.00,6962.00,1207.00,12347.00,2581.00
2016-02-24,42084.00,2508.00,24461.00,4261.00,6895.00,1174.00,12290.00,2529.00
2016-02-25,41887.00,2486.00,24727.00,4258.00,6888.00,1156.00,12207.00,2576.00
2016-02-26,41593.00,2439.00,24288.00,4252.00,6826.00,1161.00,11943.00,2538.00
2016-02-29,42793.00,2489.00,24618.00,4369.00,7001.00,1206.00,12170.00,2575.00
2016-03-01,44121.00,2553.00,25055.00,4545.00,7177.00,1226.00,12366.00,2611.00
2016-03-02,44893.00,2569.00,24978.00,4654.00,7261.00,1230.00,12334.00,2599.00
2016-03-03,47193.00,2627.00,25991.00,4991.00,7511.00,1238.00,12277.00,2704.00
2016-03-04,49084.00,2642.00,26242.00,5296.00,7698.00,1298.00,12254.00,2726.00
2016-03-07,49246.00,2665.00,26103.00,5210.00,7709.00,1339.00,12364.00,2705.00
2016-03-08,49102.00,2659.00,26507.00,5333.00,7725.00,1241.00,12233.00,2746.00
2016-03-09,48665.00,2679.00,26775.00,5266.00,7707.00,1224.00,12235.00,2759.00
2016-03-10,49571.00,2709.00,27120.00,5460.00,7839.00,1220.00,12281.00,2791.00
2016-03-11,49638.00,2664.00,27540.00,5519.00,7843.00,1204.00,12120.00,2826.00
2016-03-14,48867.00,2635.00,26942.00,5453.00,7757.00,1215.00,12097.00,2765.00
2016-03-15,47130.00,2589.00,26047.00,5124.00,7508.00,1208.00,12001.00,2690.00
2016-03-16,47763.00,2616.00,26238.00,5092.00,7570.00,1269.00,12207.00,2718.00
2016-03-17,50913.00,2702.00,27386.00,5588.00,7982.00,1308.00,12530.00,2831.00
2016-03-18,50814.00,2705.00,27379.00,5548.00,7970.00,1327.00,12532.00,2833.00
2016-03-21,51171.00,2730.00,27897.00,5593.00,8029.00,1333.00,12661.00,2875.00
2016-03-22,51010.00,2739.00,27960.00,5498.00,8000.00,1352.00,12690.00,2873.00
2016-03-23,49690.00,2703.00,27654.00,5352.00,7822.00,1288.00,12461.00,2832.00
2016-03-24,49657.00,2696.00,27591.00,5291.00,7809.00,1310.00,12413.00,2837.00
2016-03-28,50838.00,2716.00,28138.00,5488.00,7943.00,1305.00,12534.00,2894.00
2016-03-29,51154.00,2722.00,28340.00,5550.00,8000.00,1292.00,12552.00,2907.00
2016-03-30,51248.00,2720.00,28440.00,5541.00,8008.00,1304.00,12484.00,2916.00
2016-03-31,50055.00,2668.00,27859.00,5388.00,7829.00,1260.00,12227.00,2864.00
2016-04-01,50561.00,2696.00,27890.00,5458.00,7914.00,1288.00,12307.00,2870.00
2016-04-04,48779.00,2611.00,27085.00,5298.00,7683.00,1239.00,11924.00,2782.00
2016-04-05,49053.00,2624.00,26882.00,5318.00,7704.00,1243.00,11932.00,2772.00
2016-04-06,48096.00,2603.00,26065.00,5191.00,7578.00,1225.00,11816.00,2688.00
2016-04-07,48513.00,2618.00,26126.00,5265.00,7646.00,1221.00,11863.00,2702.00
2016-04-08,50292.00,2638.00,26866.00,5554.00,7885.00,1252.00,11852.00,2777.00
2016-04-11,50165.00,2578.00,26905.00,5565.00,7835.00,1280.00,11655.00,2787.00
2016-04-12,52001.00,2609.00,27592.00,5754.00,8038.00,1370.00,11849.00,2858.00
2016-04-13,53149.00,2644.00,28315.00,5856.00,8193.00,1455.00,12108.00,2909.00
2016-04-14,52411.00,2659.00,27897.00,5778.00,8123.00,1385.00,12106.00,2863.00
2016-04-15,53227.00,2695.00,28335.00,5826.00,8222.00,1424.00,12297.00,2905.00
2016-04-18,52894.00,2670.00,28060.00,5775.00,8194.00,1439.00,12259.00,2895.00
2016-04-19,53710.00,2690.00,28483.00,5799.00,8273.00,1511.00,12396.00,2946.00
2016-04-20,53630.00,2672.00,28312.00,5765.00,8249.00,1550.00,12380.00,2930.00
2016-04-22,52907.00,2619.00,28375.00,5703.00,8141.00,1504.00,12279.00,2951.00
2016-04-25,51861.00,2614.00,28324.00,5573.00,8020.00,1438.00,12172.00,2950.00
2016-04-26,53082.00,2655.00,28476.00,5719.00,8180.00,1479.00,12360.00,2965.00
2016-04-27,54477.00,2693.00,29025.00,5888.00,8354.00,1524.00,12540.00,3022.00
2016-04-28,54311.00,2691.00,29037.00,5840.00,8319.00,1501.00,12423.00,3023.00
2016-04-29,53910.00,2686.00,28667.00,5775.00,8251.00,1492.00,12316.00,2987.00
2016-05-02,53561.00,2698.00,28578.00,5685.00,8205.00,1476.00,12268.00,2991.00
2016-05-03,52260.00,2666.00,28278.00,5525.00,8043.00,1430.00,12096.00,2967.00
2016-05-04,52552.00,2667.00,28322.00,5618.00,8083.00,1418.00,12154.00,2980.00
2016-05-05,51671.00,2626.00,28204.00,5529.00,7981.00,1385.00,12022.00,2966.00
2016-05-06,51717.00,2609.00,28208.00,5527.00,7972.00,1402.00,11956.00,2982.00
2016-05-09,50990.00,2588.00,27961.00,5535.00,7909.00,1333.00,11781.00,2958.00
2016-05-10,53070.00,2681.00,28518.00,5780.00,8201.00,1377.00,12168.00,3023.00
2016-05-11,52764.00,2644.00,28563.00,5753.00,8161.00,1367.00,12022.00,3029.00
2016-05-12,53241.00,2722.00,29070.00,5827.00,8282.00,1339.00,12241.00,3091.00
2016-05-13,51804.00,2685.00,28510.00,5661.00,8108.00,1281.00,12035.00,3027.00
2016-05-16,51802.00,2720.00,28001.00,5598.00,8091.00,1275.00,12149.00,2997.00
2016-05-17,50839.00,2682.00,27422.00,5424.00,7929.00,1268.00,11980.00,2951.00
2016-05-18,50561.00,2677.00,27127.00,5430.00,7900.00,1263.00,11939.00,2913.00
2016-05-19,50132.00,2665.00,26941.00,5395.00,7857.00,1247.00,11873.00,2903.00
2016-05-20,49722.00,2657.00,27133.00,5321.00,7811.00,1248.00,11833.00,2939.00
2016-05-23,49330.00,2618.00,26829.00,5306.00,7749.00,1249.00,11684.00,2910.00
2016-05-24,49345.00,2635.00,26723.00,5292.00,7750.00,1228.00,11704.00,2898.00
2016-05-25,49482.00,2634.00,26689.00,5297.00,7755.00,1253.00,11809.00,2886.00
2016-05-27,49051.00,2626.00,26775.00,5266.00,7717.00,1239.00,11770.00,2898.00
2016-05-30,48964.00,2616.00,26759.00,5250.00,7691.00,1236.00,11697.00,2897.00
2016-05-31,48471.00,2620.00,27039.00,5170.00,7653.00,1247.00,11711.00,2912.00
2016-06-01,49012.00,2655.00,26932.00,5226.00,7725.00,1243.00,11824.00,2927.00
2016-06-02,49887.00,2720.00,27261.00,5295.00,7861.00,1263.00,11953.00,2948.00
2016-06-03,50619.00,2762.00,27439.00,5353.00,7965.00,1272.00,12055.00,2995.00
2016-06-06,50431.00,2739.00,27408.00,5311.00,7928.00,1289.00,11986.00,2978.00
2016-06-07,50487.00,2736.00,27416.00,5330.00,7924.00,1266.00,11884.00,2980.00
2016-06-08,51629.00,2781.00,28096.00,5448.00,8051.00,1277.00,12021.00,3055.00
2016-06-09,51118.00,2764.00,27849.00,5446.00,7999.00,1231.00,11846.00,3043.00
2016-06-10,49422.00,2710.00,27376.00,5236.00,7780.00,1192.00,11553.00,2991.00
2016-06-13,49660.00,2713.00,27610.00,5258.00,7822.00,1200.00,11594.00,3031.00
2016-06-14,48648.00,2657.00,27262.00,5178.00,7683.00,1168.00,11311.00,2985.00
2016-06-15,48914.00,2652.00,27252.00,5207.00,7723.00,1182.00,11297.00,2984.00
2016-06-16,49411.00,2660.00,27556.00,5271.00,7791.00,1196.00,11362.00,3026.00
2016-06-17,49533.00,2670.00,27746.00,5245.00,7777.00,1186.00,11330.00,3028.00
2016-06-20,50329.00,2699.00,28063.00,5347.00,7897.00,1202.00,11399.00,3055.00
2016-06-21,50837.00,2739.00,28623.00,5369.00,7982.00,1202.00,11481.00,3100.00
2016-06-22,50156.00,2680.00,29162.00,5314.00,7882.00,1193.00,11271.00,3141.00
2016-06-23,51559.00,2744.00,29851.00,5454.00,8084.00,1246.00,11580.00,3211.00
2016-06-24,50105.00,2703.00,29540.00,5327.00,7891.00,1175.00,11273.00,3170.00
2016-06-27,49245.00,2703.00,29407.00,5211.00,7787.00,1152.00,11229.00,3165.00
2016-06-28,50006.00,2689.00,30193.00,5325.00,7864.00,1158.00,11138.00,3260.00
2016-06-29,51001.00,2733.00,30497.00,5428.00,7996.00,1164.00,11270.00,3298.00
2016-06-30,51526.00,2758.00,30786.00,5536.00,8092.00,1169.00,11338.00,3323.00
2016-07-01,52233.00,2793.00,30713.00,5565.00,8147.00,1228.00,11553.00,3318.00
2016-07-04,52568.00,2819.00,31820.00,5573.00,8215.00,1251.00,11756.00,3400.00
2016-07-05,51842.00,2798.00,32220.00,5527.00,8131.00,1208.00,11596.00,3432.00
2016-07-06,51901.00,2795.00,31991.00,5511.00,8116.00,1214.00,11647.00,3422.00
2016-07-07,52014.00,2798.00,31997.00,5547.00,8137.00,1183.00,11602.00,3422.00
2016-07-08,53140.00,2857.00,32557.00,5692.00,8297.00,1184.00,11725.00,3481.00
2016-07-11,53960.00,2884.00,33735.00,5764.00,8406.00,1204.00,11795.00,3594.00
2016-07-12,54256.00,2911.00,33990.00,5743.00,8442.00,1237.00,11863.00,3595.00
2016-07-13,54598.00,2929.00,33951.00,5829.00,8510.00,1248.00,11912.00,3593.00
2016-07-14,55480.00,2950.00,34410.00,6012.00,8637.00,1239.00,11959.00,3633.00
2016-07-15,55578.00,2956.00,34790.00,6031.00,8665.00,1247.00,11952.00,3625.00
2016-07-18,56484.00,2981.00,35605.00,6133.00,8787.00,1274.00,12065.00,3677.00
2016-07-19,56698.00,3010.00,35675.00,6162.00,8844.00,1261.00,12190.00,3682.00
2016-07-20,56578.00,2979.00,35606.00,6162.00,8815.00,1250.00,12111.00,3666.00
2016-07-21,56641.00,2980.00,35975.00,6106.00,8814.00,1281.00,12194.00,3688.00
2016-07-22,57002.00,3007.00,36273.00,6124.00,8876.00,1306.00,12356.00,3755.00
2016-07-25,56872.00,2990.00,36067.00,6113.00,8850.00,1304.00,12344.00,3773.00
2016-07-26,56782.00,2972.00,35959.00,6078.00,8832.00,1320.00,12344.00,3766.00
2016-07-27,56852.00,2966.00,36055.00,6076.00,8844.00,1347.00,12393.00,3767.00
2016-07-28,56667.00,2982.00,36223.00,6001.00,8843.00,1346.00,12478.00,3789.00
2016-07-29,57308.00,3036.00,36797.00,6116.00,8960.00,1331.00,12510.00,3834.00
2016-08-01,56755.00,3039.00,36320.00,6096.00,8911.00,1326.00,12468.00,3781.00
2016-08-02,56162.00,3009.00,35762.00,6015.00,8806.00,1281.00,12279.00,3732.00
2016-08-03,57076.00,3005.00,36278.00,6122.00,8896.00,1320.00,12336.00,3771.00
2016-08-04,57593.00,3018.00,36962.00,6214.00,8992.00,1342.00,12449.00,3850.00
2016-08-05,57661.00,3037.00,36789.00,6224.00,9030.00,1350.00,12537.00,3845.00
2016-08-08,57635.00,3053.00,36682.00,6166.00,8997.00,1351.00,12605.00,3821.00
2016-08-09,57689.00,3061.00,36527.00,6183.00,9010.00,1361.00,12643.00,3786.00
2016-08-10,56919.00,3045.00,36266.00,6110.00,8914.00,1343.00,12539.00,3768.00
2016-08-11,58299.00,3079.00,36877.00,6280.00,9097.00,1381.00,12718.00,3841.00
2016-08-12,58298.00,3088.00,36693.00,6306.00,9079.00,1372.00,12769.00,3812.00
2016-08-15,59145.00,3110.00,36955.00,6354.00,9151.00,1427.00,12953.00,3854.00
2016-08-16,58855.00,3087.00,36998.00,6285.00,9092.00,1409.00,12870.00,3832.00
2016-08-17,59323.00,3093.00,36910.00,6346.00,9148.00,1419.00,12880.00,3843.00
2016-08-18,59166.00,3075.00,36832.00,6320.00,9109.00,1426.00,12878.00,3818.00
2016-08-19,59098.00,3084.00,36947.00,6286.00,9105.00,1426.00,12909.00,3810.00
2016-08-22,57781.00,3043.00,36320.00,6152.00,8933.00,1370.00,12649.00,3740.00
2016-08-23,58020.00,3037.00,36059.00,6147.00,8937.00,1402.00,12744.00,3722.00
2016-08-24,57717.00,3046.00,36317.00,6136.00,8916.00,1364.00,12702.00,3730.00
2016-08-25,57722.00,3042.00,36373.00,6142.00,8913.00,1357.00,12620.00,3752.00
2016-08-26,57716.00,3042.00,36568.00,6166.00,8911.00,1352.00,12618.00,3776.00
2016-08-29,58610.00,3075.00,37392.00,6267.00,9043.00,1375.00,12752.00,3860.00
2016-08-30,58575.00,3066.00,37202.00,6292.00,9037.00,1375.00,12784.00,3860.00
2016-08-31,57901.00,3049.00,37048.00,6220.00,8963.00,1365.00,12736.00,3843.00
2016-09-01,58236.00,3061.00,37404.00,6202.00,8975.00,1391.00,12818.00,3886.00
2016-09-02,59616.00,3112.00,38273.00,6338.00,9159.00,1431.00,13079.00,3984.00
2016-09-05,59566.00,3097.00,38080.00,6323.00,9122.00,1426.00,12992.00,3962.00
2016-09-06,60129.00,3135.00,38428.00,6383.00,9226.00,1427.00,13081.00,4002.00
2016-09-08,60231.00,3167.00,38167.00,6360.00,9237.00,1427.00,13202.00,3989.00
2016-09-09,57999.00,3097.00,36936.00,6104.00,8933.00,1381.00,12903.00,3845.00
2016-09-12,58586.00,3105.00,36998.00,6150.00,8992.00,1404.00,12912.00,3843.00
2016-09-13,56820.00,3058.00,36128.00,5995.00,8786.00,1340.00,12704.00,3744.00
2016-09-14,57059.00,3061.00,36235.00,6015.00,8808.00,1351.00,12753.00,3772.00
2016-09-15,57909.00,3081.00,36822.00,6143.00,8918.00,1350.00,12810.00,3819.00
2016-09-16,57079.00,3065.00,36416.00,6054.00,8827.00,1329.00,12689.00,3754.00
2016-09-19,57350.00,3078.00,36627.00,6081.00,8869.00,1341.00,12721.00,3768.00
2016-09-20,57736.00,3094.00,37050.00,6123.00,8919.00,1327.00,12710.00,3812.00
2016-09-21,58393.00,3121.00,37081.00,6179.00,8995.00,1357.00,12804.00,3834.00
2016-09-22,58994.00,3149.00,37463.00,6252.00,9069.00,1348.00,12874.00,3870.00
2016-09-23,58697.00,3129.00,37258.00,6214.00,9028.00,1363.00,12919.00,3841.00
2016-09-26,58053.00,3107.00,37063.00,6143.00,8936.00,1351.00,12767.00,3809.00
2016-09-27,58382.00,3125.00,36851.00,6208.00,8991.00,1356.00,12823.00,3796.00
2016-09-28,59355.00,3150.00,37237.00,6264.00,9096.00,1410.00,13028.00,3858.00
2016-09-29,58350.00,3108.00,36555.00,6140.00,8960.00,1404.00,12917.00,3791.00
2016-09-30,58367.00,3115.00,36307.00,6143.00,8958.00,1390.00,12944.00,3751.00
2016-10-03,59461.00,3162.00,36437.00,6284.00,9123.00,1420.00,13108.00,3790.00
2016-10-04,59339.00,3148.00,36224.00,6298.00,9107.00,1398.00,13043.00,3761.00
2016-10-05,60254.00,3201.00,36474.00,6359.00,9221.00,1424.00,13269.00,3792.00
2016-10-06,60644.00,3204.00,36660.00,6399.00,9252.00,1435.00,13316.00,3802.00
2016-10-07,61108.00,3208.00,36893.00,6480.00,9309.00,1443.00,13298.00,3802.00
2016-10-10,61668.00,3222.00,37248.00,6526.00,9379.00,1472.00,13367.00,3846.00
